filename,n_subimgs,width,height,import_time,filters_time,export_time,
images/original/200_s.gif,1.000000,200.000000,200.000000,0.001607,0.008886,0.001724,
images/original/9815573.gif,10.000000,500.000000,281.000000,0.025188,0.091522,0.125497,
images/original/australian-flag-large.gif,1.000000,1200.000000,600.000000,0.009051,0.113571,0.020266,
images/original/Campusplan-Hausnr.gif,1.000000,9932.000000,7016.000000,0.840375,12.423133,0.873603,
images/original/Campusplan-Mobilitaetsbeschraenkte.gif,1.000000,9933.000000,7016.000000,0.836795,12.166645,1.888728,
images/original/fire.gif,33.000000,30.000000,60.000000,0.001555,0.006313,0.002648,
images/original/frame_002.gif,1.000000,585.000000,450.000000,0.003995,0.041213,0.004142,
images/original/giphy-3.gif,5.000000,1920.000000,1080.000000,0.181658,0.693930,0.913651,
images/original/Mandelbrot-large.gif,20.000000,1200.000000,1200.000000,0.374413,2.557473,2.221973,
images/original/porsche.gif,1.000000,320.000000,200.000000,0.001044,0.005408,0.001715,
images/original/Produits_sous_linux.gif,1.000000,800.000000,950.000000,0.011132,0.128567,0.011347,
